Usage,Image name,neutral,happiness,surprise,sadness,anger,disgust,fear,contempt,unknown,NF
PublicTest,fer0029988.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0029989.png,8,0,2,0,0,0,0,0,0,0
PublicTest,fer0029990.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0029991.png,5,3,1,0,0,0,0,1,0,0
PublicTest,fer0029992.png,1,0,0,0,1,4,0,4,0,0
PublicTest,fer0029993.png,0,0,9,0,0,0,0,0,1,0
PublicTest,fer0029994.png,2,0,7,0,0,0,0,0,1,0
PublicTest,fer0029995.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0029996.png,2,0,4,1,0,0,3,0,0,0
PublicTest,fer0029997.png,1,0,8,0,0,0,1,0,0,0
PublicTest,fer0029998.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0029999.png,0,0,10,0,0,0,0,0,0,0
PublicTest,fer0030000.png,4,0,0,3,2,1,0,0,0,0
PublicTest,fer0030001.png,7,1,0,1,0,0,0,0,1,0
PublicTest,fer0030002.png,2,0,2,0,0,0,6,0,0,0
PublicTest,fer0030003.png,1,1,0,3,1,0,1,0,3,0
PublicTest,fer0030004.png,0,0,3,0,3,0,4,0,0,0
PublicTest,fer0030005.png,3,1,0,1,1,0,0,1,3,0
PublicTest,fer0030006.png,4,0,0,3,1,0,0,2,0,0
PublicTest,fer0030007.png,0,0,10,0,0,0,0,0,0,0
PublicTest,fer0030008.png,0,0,1,0,9,0,0,0,0,0
PublicTest,fer0030009.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030010.png,0,0,1,0,8,0,1,0,0,0
PublicTest,fer0030011.png,5,0,0,0,3,0,0,0,2,0
PublicTest,fer0030012.png,4,5,0,1,0,0,0,0,0,0
PublicTest,fer0030013.png,0,0,10,0,0,0,0,0,0,0
PublicTest,fer0030014.png,9,0,0,0,0,0,0,1,0,0
PublicTest,fer0030015.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030016.png,0,0,0,10,0,0,0,0,0,0
PublicTest,fer0030017.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030018.png,0,0,0,0,8,1,0,0,1,0
PublicTest,fer0030019.png,2,0,0,0,7,1,0,0,0,0
PublicTest,fer0030020.png,0,0,0,8,0,0,0,0,2,0
PublicTest,fer0030021.png,0,9,0,0,0,0,1,0,0,0
PublicTest,fer0030022.png,6,4,0,0,0,0,0,0,0,0
PublicTest,fer0030023.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030024.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030025.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030026.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030027.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030028.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030029.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030030.png,8,0,0,2,0,0,0,0,0,0
PublicTest,fer0030031.png,6,3,1,0,0,0,0,0,0,0
PublicTest,fer0030032.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030033.png,0,8,0,0,0,2,0,0,0,0
PublicTest,fer0030034.png,0,0,10,0,0,0,0,0,0,0
PublicTest,fer0030035.png,7,3,0,0,0,0,0,0,0,0
PublicTest,fer0030036.png,9,0,0,0,0,0,0,0,1,0
PublicTest,fer0030037.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030038.png,0,0,8,0,0,0,2,0,0,0
PublicTest,fer0030039.png,1,7,0,0,0,2,0,0,0,0
PublicTest,fer0030040.png,0,9,0,0,1,0,0,0,0,0
PublicTest,fer0030041.png,0,0,0,7,2,0,0,0,1,0
PublicTest,fer0030042.png,0,9,0,0,0,1,0,0,0,0
PublicTest,fer0030043.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030044.png,5,0,1,4,0,0,0,0,0,0
PublicTest,fer0030045.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030046.png,0,0,1,0,6,0,0,0,3,0
PublicTest,fer0030047.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030048.png,8,1,1,0,0,0,0,0,0,0
PublicTest,fer0030049.png,9,0,0,1,0,0,0,0,0,0
PublicTest,fer0030050.png,6,0,0,3,1,0,0,0,0,0
PublicTest,fer0030051.png,6,4,0,0,0,0,0,0,0,0
PublicTest,fer0030052.png,0,0,1,2,0,0,7,0,0,0
PublicTest,fer0030053.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030054.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030055.png,1,0,0,9,0,0,0,0,0,0
PublicTest,fer0030056.png,7,0,0,3,0,0,0,0,0,0
PublicTest,fer0030057.png,1,9,0,0,0,0,0,0,0,0
PublicTest,fer0030058.png,9,0,0,0,0,0,0,1,0,0
PublicTest,fer0030059.png,1,0,9,0,0,0,0,0,0,0
PublicTest,fer0030060.png,8,0,0,1,0,0,0,0,1,0
PublicTest,fer0030061.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030062.png,7,0,2,0,0,0,0,0,1,0
PublicTest,fer0030063.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030064.png,0,0,0,10,0,0,0,0,0,0
PublicTest,fer0030065.png,4,0,4,1,1,0,0,0,0,0
PublicTest,fer0030066.png,9,1,0,0,0,0,0,0,0,0
PublicTest,fer0030067.png,5,0,0,0,1,1,1,0,2,0
PublicTest,fer0030068.png,0,0,9,0,0,0,1,0,0,0
PublicTest,fer0030069.png,2,7,0,0,0,0,0,1,0,0
PublicTest,fer0030070.png,8,0,0,2,0,0,0,0,0,0
PublicTest,fer0030071.png,1,0,1,3,4,0,1,0,0,0
PublicTest,fer0030072.png,1,0,0,5,0,1,0,0,3,0
PublicTest,fer0030073.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030074.png,6,0,0,4,0,0,0,0,0,0
PublicTest,fer0030075.png,2,0,6,0,1,0,0,0,1,0
PublicTest,fer0030076.png,8,0,0,0,0,0,0,2,0,0
PublicTest,fer0030077.png,6,0,0,2,0,0,0,0,2,0
PublicTest,fer0030078.png,0,0,10,0,0,0,0,0,0,0
PublicTest,fer0030079.png,0,0,0,0,8,1,0,0,1,0
PublicTest,fer0030080.png,9,0,0,1,0,0,0,0,0,0
PublicTest,fer0030081.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030082.png,0,1,1,0,7,0,1,0,0,0
PublicTest,fer0030083.png,6,0,0,1,0,0,0,1,2,0
PublicTest,fer0030084.png,1,5,0,2,0,0,0,0,2,0
PublicTest,fer0030085.png,9,0,0,0,0,0,0,1,0,0
PublicTest,fer0030086.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030087.png,9,0,0,0,0,0,0,1,0,0
PublicTest,fer0030088.png,9,0,0,1,0,0,0,0,0,0
PublicTest,fer0030089.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030090.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030091.png,0,0,0,0,4,2,3,0,1,0
PublicTest,fer0030092.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030093.png,4,0,1,4,1,0,0,0,0,0
PublicTest,fer0030094.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030095.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030096.png,2,0,8,0,0,0,0,0,0,0
PublicTest,fer0030097.png,0,0,0,0,9,0,0,0,1,0
PublicTest,fer0030098.png,2,8,0,0,0,0,0,0,0,0
PublicTest,fer0030099.png,0,0,10,0,0,0,0,0,0,0
PublicTest,fer0030100.png,0,5,5,0,0,0,0,0,0,0
PublicTest,fer0030101.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030102.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030103.png,2,0,6,0,0,0,2,0,0,0
PublicTest,fer0030104.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030105.png,4,0,1,4,0,0,0,0,1,0
PublicTest,fer0030106.png,3,6,0,0,0,0,0,1,0,0
PublicTest,fer0030107.png,1,0,0,9,0,0,0,0,0,0
PublicTest,fer0030108.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030109.png,9,0,0,1,0,0,0,0,0,0
PublicTest,fer0030110.png,0,1,8,0,0,0,0,0,1,0
PublicTest,fer0030111.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030112.png,4,6,0,0,0,0,0,0,0,0
PublicTest,fer0030113.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030114.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030115.png,9,1,0,0,0,0,0,0,0,0
PublicTest,fer0030116.png,1,0,9,0,0,0,0,0,0,0
PublicTest,fer0030117.png,0,4,1,1,2,0,2,0,0,0
PublicTest,fer0030118.png,0,2,7,0,0,0,1,0,0,0
PublicTest,fer0030119.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030120.png,1,2,4,0,2,0,0,0,1,0
PublicTest,fer0030121.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030122.png,4,0,2,2,0,0,2,0,0,0
PublicTest,fer0030123.png,4,1,0,0,3,1,0,1,0,0
PublicTest,fer0030124.png,7,2,0,0,1,0,0,0,0,0
PublicTest,fer0030125.png,7,1,2,0,0,0,0,0,0,0
PublicTest,fer0030126.png,4,0,0,0,1,0,0,0,5,0
PublicTest,fer0030127.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030128.png,0,9,1,0,0,0,0,0,0,0
PublicTest,fer0030129.png,9,0,0,0,0,0,0,0,1,0
PublicTest,fer0030130.png,0,8,2,0,0,0,0,0,0,0
PublicTest,fer0030131.png,0,0,1,1,6,1,0,0,1,0
PublicTest,fer0030132.png,6,0,0,2,0,0,2,0,0,0
PublicTest,fer0030133.png,2,0,0,8,0,0,0,0,0,0
PublicTest,fer0030134.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030135.png,0,4,4,0,0,0,1,0,1,0
PublicTest,fer0030136.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030137.png,8,0,0,0,1,0,0,1,0,0
PublicTest,fer0030138.png,3,0,1,1,0,0,1,2,2,0
PublicTest,fer0030139.png,1,1,1,4,0,0,0,0,3,0
PublicTest,fer0030140.png,5,0,0,2,0,1,0,2,0,0
PublicTest,fer0030141.png,2,0,0,6,1,0,0,1,0,0
PublicTest,fer0030142.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030143.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030144.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030145.png,7,0,0,1,1,0,0,0,1,0
PublicTest,fer0030146.png,9,0,0,0,1,0,0,0,0,0
PublicTest,fer0030147.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030148.png,0,0,4,0,0,0,6,0,0,0
PublicTest,fer0030149.png,0,1,9,0,0,0,0,0,0,0
PublicTest,fer0030150.png,6,1,0,0,1,0,0,1,1,0
PublicTest,fer0030151.png,0,0,9,0,0,0,1,0,0,0
PublicTest,fer0030152.png,7,0,0,0,2,0,0,0,1,0
PublicTest,fer0030153.png,1,0,2,0,6,0,0,0,1,0
PublicTest,fer0030154.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030155.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030156.png,1,0,0,0,7,0,0,0,2,0
PublicTest,fer0030157.png,2,0,0,7,0,0,0,0,1,0
PublicTest,fer0030158.png,1,0,5,0,0,0,3,0,1,0
PublicTest,fer0030159.png,6,0,1,0,0,0,0,3,0,0
PublicTest,fer0030160.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030161.png,0,0,1,0,7,0,1,0,1,0
PublicTest,fer0030162.png,2,8,0,0,0,0,0,0,0,0
PublicTest,fer0030163.png,0,0,0,1,0,0,8,0,1,0
PublicTest,fer0030164.png,1,0,0,3,0,0,0,3,3,0
PublicTest,fer0030165.png,1,0,6,1,0,0,2,0,0,0
PublicTest,fer0030166.png,4,0,0,4,1,0,0,0,1,0
PublicTest,fer0030167.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030168.png,0,0,2,0,6,0,0,0,2,0
PublicTest,fer0030169.png,1,0,9,0,0,0,0,0,0,0
PublicTest,fer0030170.png,0,0,0,2,0,0,8,0,0,0
PublicTest,fer0030171.png,1,9,0,0,0,0,0,0,0,0
PublicTest,fer0030172.png,8,0,0,1,1,0,0,0,0,0
PublicTest,fer0030173.png,8,0,0,1,0,0,0,0,1,0
PublicTest,fer0030174.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030175.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030176.png,3,0,0,7,0,0,0,0,0,0
PublicTest,fer0030177.png,6,0,2,0,0,1,0,1,0,0
PublicTest,fer0030178.png,1,0,0,0,3,6,0,0,0,0
PublicTest,fer0030179.png,6,0,0,2,1,0,0,0,1,0
PublicTest,fer0030180.png,8,0,0,2,0,0,0,0,0,0
PublicTest,fer0030181.png,9,0,0,1,0,0,0,0,0,0
PublicTest,fer0030182.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030183.png,3,0,0,4,1,1,0,0,1,0
PublicTest,fer0030184.png,8,0,0,2,0,0,0,0,0,0
PublicTest,fer0030185.png,0,2,0,3,2,2,0,0,1,0
PublicTest,fer0030186.png,6,0,0,0,1,0,0,3,0,0
PublicTest,fer0030187.png,1,9,0,0,0,0,0,0,0,0
PublicTest,fer0030188.png,0,0,1,2,2,1,0,2,2,0
PublicTest,fer0030189.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030190.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030191.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030192.png,9,0,0,0,0,0,0,0,1,0
PublicTest,fer0030193.png,0,9,1,0,0,0,0,0,0,0
PublicTest,fer0030194.png,0,2,0,0,8,0,0,0,0,0
PublicTest,fer0030195.png,4,0,0,2,0,1,0,3,0,0
PublicTest,fer0030196.png,1,0,0,9,0,0,0,0,0,0
PublicTest,fer0030197.png,9,0,0,0,0,0,0,1,0,0
PublicTest,fer0030198.png,0,0,1,9,0,0,0,0,0,0
PublicTest,fer0030199.png,2,0,0,7,0,0,0,0,1,0
PublicTest,fer0030200.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030201.png,9,1,0,0,0,0,0,0,0,0
PublicTest,fer0030202.png,7,0,2,0,0,1,0,0,0,0
PublicTest,fer0030203.png,8,0,0,0,0,0,0,2,0,0
PublicTest,fer0030204.png,9,0,0,0,0,0,0,1,0,0
PublicTest,fer0030205.png,7,0,0,0,2,0,0,1,0,0
PublicTest,fer0030206.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030207.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030208.png,0,0,10,0,0,0,0,0,0,0
PublicTest,fer0030209.png,9,0,0,1,0,0,0,0,0,0
PublicTest,fer0030210.png,1,9,0,0,0,0,0,0,0,0
PublicTest,fer0030211.png,0,0,2,0,8,0,0,0,0,0
PublicTest,fer0030212.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030213.png,9,0,0,1,0,0,0,0,0,0
PublicTest,fer0030214.png,1,9,0,0,0,0,0,0,0,0
PublicTest,fer0030215.png,1,0,0,7,0,1,0,0,1,0
PublicTest,fer0030216.png,7,0,0,0,3,0,0,0,0,0
PublicTest,fer0030217.png,8,2,0,0,0,0,0,0,0,0
PublicTest,fer0030218.png,4,0,0,6,0,0,0,0,0,0
PublicTest,fer0030219.png,1,0,2,0,2,0,3,2,0,0
PublicTest,fer0030220.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030221.png,8,0,0,1,1,0,0,0,0,0
PublicTest,fer0030222.png,1,0,0,0,7,0,1,1,0,0
PublicTest,fer0030223.png,5,4,0,0,0,0,0,0,1,0
PublicTest,fer0030224.png,6,0,0,4,0,0,0,0,0,0
PublicTest,fer0030225.png,0,7,3,0,0,0,0,0,0,0
PublicTest,fer0030226.png,2,0,8,0,0,0,0,0,0,0
PublicTest,fer0030227.png,7,1,0,0,0,0,0,2,0,0
PublicTest,fer0030228.png,1,0,0,2,4,0,0,0,3,0
PublicTest,fer0030229.png,0,0,9,0,0,0,0,0,1,0
PublicTest,fer0030230.png,6,0,0,3,0,0,0,0,1,0
PublicTest,fer0030231.png,0,0,0,0,10,0,0,0,0,0
PublicTest,fer0030232.png,8,0,0,0,0,0,0,1,1,0
PublicTest,fer0030233.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030234.png,5,0,0,4,0,0,0,0,1,0
PublicTest,fer0030235.png,4,0,0,1,2,0,0,1,2,0
PublicTest,fer0030236.png,4,0,0,5,0,0,0,0,1,0
PublicTest,fer0030237.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030238.png,0,1,7,0,0,0,1,0,1,0
PublicTest,fer0030239.png,5,4,1,0,0,0,0,0,0,0
PublicTest,fer0030240.png,1,0,0,4,0,0,5,0,0,0
PublicTest,fer0030241.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030242.png,0,0,3,0,1,0,5,0,1,0
PublicTest,fer0030243.png,0,0,1,0,9,0,0,0,0,0
PublicTest,fer0030244.png,0,0,3,0,0,0,7,0,0,0
PublicTest,fer0030245.png,8,2,0,0,0,0,0,0,0,0
PublicTest,fer0030246.png,9,0,0,1,0,0,0,0,0,0
PublicTest,fer0030247.png,1,0,1,3,0,0,4,0,1,0
PublicTest,fer0030248.png,0,5,5,0,0,0,0,0,0,0
PublicTest,fer0030249.png,2,0,0,0,0,0,0,7,1,0
PublicTest,fer0030250.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030251.png,0,2,5,0,2,0,0,0,1,0
PublicTest,fer0030252.png,7,0,0,1,1,0,0,1,0,0
PublicTest,fer0030253.png,2,0,0,0,5,2,0,0,1,0
PublicTest,fer0030254.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030255.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030256.png,0,9,0,1,0,0,0,0,0,0
PublicTest,fer0030257.png,9,0,0,1,0,0,0,0,0,0
PublicTest,fer0030258.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030259.png,4,0,3,3,0,0,0,0,0,0
PublicTest,fer0030260.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030261.png,8,0,0,2,0,0,0,0,0,0
PublicTest,fer0030262.png,0,2,7,0,0,1,0,0,0,0
PublicTest,fer0030263.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030264.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030265.png,8,0,0,0,1,0,0,0,1,0
PublicTest,fer0030266.png,0,3,3,0,2,0,1,0,1,0
PublicTest,fer0030267.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030268.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030269.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030270.png,4,0,2,2,0,0,0,0,2,0
PublicTest,fer0030271.png,6,4,0,0,0,0,0,0,0,0
PublicTest,fer0030272.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030273.png,2,0,0,1,3,2,0,1,1,0
PublicTest,fer0030274.png,4,2,2,0,0,0,0,2,0,0
PublicTest,fer0030275.png,2,0,0,6,0,0,0,0,2,0
PublicTest,fer0030276.png,4,3,2,0,0,0,0,0,1,0
PublicTest,fer0030277.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030278.png,7,0,0,2,0,0,0,0,1,0
PublicTest,fer0030279.png,5,1,0,2,0,0,0,1,1,0
PublicTest,fer0030280.png,9,0,0,0,0,0,0,1,0,0
PublicTest,fer0030281.png,0,0,8,0,0,0,2,0,0,0
PublicTest,fer0030282.png,9,0,0,0,0,0,0,1,0,0
PublicTest,fer0030283.png,5,0,1,1,1,0,1,0,1,0
PublicTest,fer0030284.png,2,0,0,8,0,0,0,0,0,0
PublicTest,fer0030285.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030286.png,0,0,9,0,0,0,1,0,0,0
PublicTest,fer0030287.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030288.png,8,0,0,2,0,0,0,0,0,0
PublicTest,fer0030289.png,1,8,0,0,0,0,0,0,1,0
PublicTest,fer0030290.png,8,0,0,2,0,0,0,0,0,0
PublicTest,fer0030291.png,2,0,0,0,0,0,0,0,8,0
PublicTest,fer0030292.png,9,0,0,0,0,0,0,1,0,0
PublicTest,fer0030293.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030294.png,0,0,9,0,0,0,1,0,0,0
PublicTest,fer0030295.png,0,0,0,0,6,3,0,0,1,0
PublicTest,fer0030296.png,0,9,0,0,0,0,0,0,1,0
PublicTest,fer0030297.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030298.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030299.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030300.png,9,0,0,0,0,0,0,0,1,0
PublicTest,fer0030301.png,0,4,3,0,3,0,0,0,0,0
PublicTest,fer0030302.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030303.png,4,0,0,0,3,2,0,1,0,0
PublicTest,fer0030304.png,1,0,0,8,0,0,0,0,1,0
PublicTest,fer0030305.png,8,1,0,0,0,0,0,1,0,0
PublicTest,fer0030306.png,0,9,0,0,0,0,0,0,1,0
PublicTest,fer0030307.png,8,0,0,2,0,0,0,0,0,0
PublicTest,fer0030308.png,2,6,0,0,1,0,0,1,0,0
PublicTest,fer0030309.png,0,0,1,5,0,1,1,0,2,0
PublicTest,fer0030310.png,9,0,0,0,1,0,0,0,0,0
PublicTest,fer0030311.png,8,0,0,0,2,0,0,0,0,0
PublicTest,fer0030312.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030313.png,0,0,9,0,0,0,1,0,0,0
PublicTest,fer0030314.png,0,0,7,1,0,0,2,0,0,0
PublicTest,fer0030315.png,2,0,1,7,0,0,0,0,0,0
PublicTest,fer0030316.png,0,0,9,0,0,0,1,0,0,0
PublicTest,fer0030317.png,9,1,0,0,0,0,0,0,0,0
PublicTest,fer0030318.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030319.png,0,0,8,0,0,0,2,0,0,0
PublicTest,fer0030320.png,0,0,2,0,8,0,0,0,0,0
PublicTest,fer0030321.png,8,1,0,1,0,0,0,0,0,0
PublicTest,fer0030322.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030323.png,2,0,3,0,0,0,0,0,5,0
PublicTest,fer0030324.png,8,0,0,2,0,0,0,0,0,0
PublicTest,fer0030325.png,0,1,0,0,6,0,1,0,2,0
PublicTest,fer0030326.png,0,8,2,0,0,0,0,0,0,0
PublicTest,fer0030327.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030328.png,7,0,0,2,0,0,0,0,1,0
PublicTest,fer0030329.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030330.png,1,0,0,9,0,0,0,0,0,0
PublicTest,fer0030331.png,0,0,0,5,0,5,0,0,0,0
PublicTest,fer0030332.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030333.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030334.png,0,7,2,0,0,0,0,0,1,0
PublicTest,fer0030335.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030336.png,4,0,2,1,0,0,3,0,0,0
PublicTest,fer0030337.png,3,0,0,6,0,0,0,0,1,0
PublicTest,fer0030338.png,0,2,8,0,0,0,0,0,0,0
PublicTest,fer0030339.png,7,1,0,0,1,0,0,1,0,0
PublicTest,fer0030340.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030341.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030342.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030343.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030344.png,7,0,0,2,0,0,0,0,1,0
PublicTest,fer0030345.png,5,0,0,4,0,0,0,1,0,0
PublicTest,fer0030346.png,0,0,1,0,9,0,0,0,0,0
PublicTest,fer0030347.png,9,0,0,1,0,0,0,0,0,0
PublicTest,fer0030348.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030349.png,3,0,6,0,0,0,1,0,0,0
PublicTest,fer0030350.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030351.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030352.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030353.png,0,0,9,0,0,0,1,0,0,0
PublicTest,fer0030354.png,2,0,0,1,3,0,0,4,0,0
PublicTest,fer0030355.png,7,0,0,1,0,0,0,0,2,0
PublicTest,fer0030356.png,0,0,1,1,7,0,0,0,1,0
PublicTest,fer0030357.png,0,6,3,0,0,0,1,0,0,0
PublicTest,fer0030358.png,10,0,0,0,0,0,0,0,0,0
PublicTest,fer0030359.png,9,0,0,1,0,0,0,0,0,0
PublicTest,fer0030360.png,8,0,0,1,0,0,0,0,1,0
PublicTest,fer0030361.png,8,0,0,2,0,0,0,0,0,0
PublicTest,fer0030362.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030363.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030364.png,3,0,0,5,2,0,0,0,0,0
PublicTest,fer0030365.png,0,0,0,10,0,0,0,0,0,0
PublicTest,fer0030366.png,6,0,0,4,0,0,0,0,0,0
PublicTest,fer0030367.png,7,1,2,0,0,0,0,0,0,0
PublicTest,fer0030368.png,6,0,0,1,0,0,0,0,3,0
PublicTest,fer0030369.png,0,9,1,0,0,0,0,0,0,0
PublicTest,fer0030370.png,5,0,0,4,0,1,0,0,0,0
PublicTest,fer0030371.png,0,0,0,0,9,0,1,0,0,0
PublicTest,fer0030372.png,2,0,0,1,5,1,0,1,0,0
PublicTest,fer0030373.png,0,0,0,0,9,0,1,0,0,0
PublicTest,fer0030374.png,0,0,9,0,0,0,1,0,0,0
PublicTest,fer0030375.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030376.png,3,0,0,3,0,1,0,3,0,0
PublicTest,fer0030377.png,0,0,7,0,0,0,3,0,0,0
PublicTest,fer0030378.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030379.png,1,0,9,0,0,0,0,0,0,0
PublicTest,fer0030380.png,9,0,0,1,0,0,0,0,0,0
PublicTest,fer0030381.png,3,0,0,4,1,0,0,0,2,0
PublicTest,fer0030382.png,2,0,0,4,1,0,0,0,3,0
PublicTest,fer0030383.png,9,0,0,1,0,0,0,0,0,0
PublicTest,fer0030384.png,2,0,0,2,1,5,0,0,0,0
PublicTest,fer0030385.png,0,0,6,0,1,0,3,0,0,0
PublicTest,fer0030386.png,0,0,0,0,6,4,0,0,0,0
PublicTest,fer0030387.png,0,0,10,0,0,0,0,0,0,0
PublicTest,fer0030388.png,0,0,0,10,0,0,0,0,0,0
PublicTest,fer0030389.png,0,10,0,0,0,0,0,0,0,0
PublicTest,fer0030390.png,4,0,0,4,1,0,0,0,1,0
PublicTest,fer0030391.png,5,0,3,0,0,0,1,0,1,0
PublicTest,fer0030392.png,3,0,0,2,0,1,0,2,2,0
PublicTest,fer0030393.png,2,0,0,1,3,1,0,2,1,0
PublicTest,fer0030394.png,0,0,0,9,0,0,1,0,0,0
PublicTest,fer0030395.png,0,0,0,8,0,0,2,0,0,0
PublicTest,fer0030396.png,7,0,0,0,0,1,0,0,2,0
PublicTest,fer0030397.png,4,6,0,0,0,0,0,0,0,0
